2018-08-18; 12:49:57; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:50:56; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:51:56; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:52:56; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 12:53:56; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:54:56; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:55:55; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:56:55; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:57:55; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:58:55; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:59:55; 27.50; 46.20; 14.94; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 13:0:54; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 13:1:54; 26.50; 46.20; 14.03; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 13:2:54; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:3:54; 27.50; 46.20; 14.94; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 13:4:54; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:5:54; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:6:53; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:7:53; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:8:53; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 13:9:53; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 13:10:53; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 13:11:52; 27.50; 46.20; 14.94; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 13:12:52; 26.50; 46.20; 14.03; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 13:13:52; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 13:14:52; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:15:51; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:16:51; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 13:17:51; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:18:51; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 13:19:51; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:20:50; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 13:21:50; 26.50; 46.20; 14.03; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 13:22:50; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 1; 34.30; 
2018-08-18; 13:23:50; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:24:50; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:25:49; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 13:26:49; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 13:27:49; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 13:28:49; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 13:29:49; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 13:30:49; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 13:31:48; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 13:32:48; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 11:13:15; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.29; 
2018-08-18; 11:14:15; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:15:15; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 11:16:14; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 11:17:14; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.29; 
2018-08-18; 11:18:14; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 11:19:14; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 11:20:14; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 11:21:14; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 11:22:13; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 11:23:13; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:24:13; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.29; 
2018-08-18; 11:25:13; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.29; 
2018-08-18; 11:26:13; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 11:27:12; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:28:12; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.29; 
2018-08-18; 11:29:12; 26.50; 46.20; 14.03; 10.30; 26.60; -8.08; 0; 34.29; 
2018-08-18; 11:30:12; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.29; 
2018-08-18; 11:31:12; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 11:32:12; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.29; 
2018-08-18; 11:33:11; 26.50; 46.20; 14.03; 10.30; 26.60; -8.08; 0; 34.29; 
